# Time, Xc, Yc
3.102515248219948262e+03 5.750109353759555688e+02 9.684803080004936646e+02
3.102535681820008904e+03 5.750042368635587309e+02 9.684793270855319633e+02
3.102556115319952369e+03 5.750022392407388452e+02 9.684804817990839183e+02
3.102576549020130187e+03 5.750005312358804304e+02 9.684806364401981682e+02
3.102596982620190829e+03 5.750002954217521847e+02 9.684810561698413949e+02
3.102617416120134294e+03 5.749932051918677871e+02 9.684799777166076638e+02
3.102637849819846451e+03 5.749915706682029395e+02 9.684800010909278853e+02
3.102658283419907093e+03 5.749856489068259862e+02 9.684797568438503959e+02
3.102678716919850558e+03 5.749829031277743070e+02 9.684815257680646710e+02
3.102699150620028377e+03 5.749811463389653454e+02 9.684821389769797406e+02
3.102719584119971842e+03 5.749779829365305659e+02 9.684808910582614772e+02
3.102740017720032483e+03 5.749720256609921307e+02 9.684820685106756173e+02
3.102760451420210302e+03 5.749712843538261495e+02 9.684816562594986635e+02
3.102780885019805282e+03 5.749669782630915051e+02 9.684823824308542726e+02
3.102801318520214409e+03 5.749640115275706194e+02 9.684800854993405892e+02
3.102821752219926566e+03 5.750202202945743011e+02 9.684800525745356481e+02
3.102842185819987208e+03 5.750247340157159215e+02 9.684810564957458610e+02
3.102862619319930673e+03 5.750188558415660509e+02 9.684805397508860096e+02
3.102883053020108491e+03 5.750155340948198273e+02 9.684806273426758025e+02
3.102903486620169133e+03 5.750105619436156985e+02 9.684806765364708099e+02
3.102923920120112598e+03 5.750072190837155404e+02 9.684815331188799519e+02
3.102944353819824755e+03 5.750060545678965127e+02 9.684818394060011997e+02
3.102964787419885397e+03 5.750026308411706850e+02 9.684823101168018411e+02
3.102985221120063215e+03 5.749992221217007682e+02 9.684827504111317467e+02
3.103005654620006680e+03 5.749940510228153698e+02 9.684820231499049896e+02
3.103026088220067322e+03 5.749899895427777210e+02 9.684821459081631474e+02
3.103046521919779480e+03 5.749870935136386834e+02 9.684811758073253714e+02
3.103066955420188606e+03 5.750618492041421632e+02 9.684823656395807348e+02
3.103087389019783586e+03 5.750667314146852505e+02 9.684801738873934482e+02
3.103107822719961405e+03 5.750601315795134951e+02 9.684803555830934556e+02
3.103128256219904870e+03 5.750568954714219672e+02 9.684802004849562991e+02
3.103148689819965512e+03 5.750531299672034038e+02 9.684812473539126358e+02
3.103169123520143330e+03 5.750528610451945042e+02 9.684817154914255752e+02
3.103189557020086795e+03 5.750472112537844396e+02 9.684818908794936760e+02
3.103209990620147437e+03 5.750425727437572050e+02 9.684791560134400470e+02
3.103230424319859594e+03 5.750396039485594883e+02 9.684800974850240891e+02
3.103250857919920236e+03 5.750350357863516138e+02 9.684800999765433289e+02
3.103271291419863701e+03 5.750298959906569962e+02 9.684814731564263184e+02
3.103291725120041519e+03 5.750279152655824646e+02 9.684806270735269891e+02
3.103312158720102161e+03 5.750235711641070111e+02 9.684823183979931400e+02
3.103332592220045626e+03 5.750193420659857111e+02 9.684811920443629560e+02
3.103353025920223445e+03 5.750147025335834314e+02 9.684824959814765180e+02
3.103373459519818425e+03 5.750112481725846010e+02 9.684818918437952107e+02
3.103393893020227551e+03 5.750071675455947116e+02 9.684827532504069723e+02
3.103414326719939709e+03 5.750033897867123187e+02 9.684826905068266569e+02
3.103434760219883174e+03 5.750019976285936991e+02 9.684828013223401513e+02
3.103455193819943815e+03 5.749950497418629993e+02 9.684821074776463092e+02
3.103475627520121634e+03 5.749927168649542182e+02 9.684826985458378203e+02
3.103496061020065099e+03 5.749879429884211959e+02 9.684831876352679956e+02
3.103516494719777256e+03 5.749818735383960302e+02 9.684828915602672623e+02
3.103536928319837898e+03 5.749813203070949612e+02 9.684832064942868328e+02
3.103557361819781363e+03 5.750609369537572775e+02 9.684826450545650687e+02
3.103577795519959182e+03 5.750773712932779063e+02 9.684811019450758067e+02
3.103598229120019823e+03 5.750725190994803597e+02 9.684817510588112555e+02
3.103618662720080465e+03 5.750686136158442423e+02 9.684828898138442810e+02
3.103639096320141107e+03 5.750599045595424741e+02 9.684806363557897839e+02
3.103659529920201749e+03 5.750573225577206813e+02 9.684813839479143098e+02
3.103679963519796729e+03 5.750547987133417109e+02 9.684816071081846758e+02
3.103700397119857371e+03 5.750505907192165296e+02 9.684811448069074231e+02
3.103720830719918013e+03 5.750459838531478454e+02 9.684819223171880367e+02
3.103741264319978654e+03 5.750402935904442074e+02 9.684816172346870644e+02
3.103761697920039296e+03 5.750391799773252615e+02 9.684818434484770933e+02
3.103782131520099938e+03 5.750350068540218444e+02 9.684847247584217484e+02
3.103802565120160580e+03 5.751077457975746938e+02 9.685346362352777305e+02
3.103822998819872737e+03 5.751206866030236142e+02 9.685475267424966432e+02
3.103843432319816202e+03 5.750953435401368097e+02 9.685320462672074200e+02
3.103863865919876844e+03 5.750178024182448553e+02 9.684846727996533673e+02
3.103884299620054662e+03 5.750110523971789007e+02 9.684858129712506525e+02
3.103904733119998127e+03 5.750067642207779954e+02 9.684842791994647087e+02
3.103925166720058769e+03 5.750027264657445585e+02 9.684847123341701263e+02
3.103945600419770926e+03 5.749992222695653936e+02 9.684854122282491744e+02
3.103966033920180053e+03 5.749946875246120044e+02 9.684851401742306507e+02
3.103986467619892210e+03 5.749913850971229294e+02 9.684849424731517047e+02
3.104006901219952852e+03 5.749867010202891606e+02 9.684859627334545848e+02
3.104027334719896317e+03 5.749837907156540950e+02 9.684842469526932973e+02
3.104047768420074135e+03 5.765649616011062335e+02 9.698078554028362532e+02
3.104068202020134777e+03 5.750614567043982106e+02 9.684778189843574410e+02
3.104088635620195419e+03 5.750634046830949728e+02 9.684814421496726027e+02
3.104109069219790399e+03 5.750575766946656131e+02 9.684801384666639024e+02
3.104129502819851041e+03 5.750547225798799218e+02 9.684787977026579711e+02
3.104149936319794506e+03 5.750555213970532122e+02 9.684816956264601231e+02
3.104170370019972324e+03 5.750473395155432854e+02 9.684795128693463084e+02
3.104190803620032966e+03 5.750439437041472956e+02 9.684787407672802146e+02
3.104211237119976431e+03 5.750388391266183135e+02 9.684789698133695310e+02
3.104231670820154250e+03 5.750362350786639354e+02 9.684795413570650453e+02
3.104252104420214891e+03 5.750320848629696684e+02 9.684809650435474850e+02
3.104272537920158356e+03 5.750305015318836013e+02 9.684820056011551515e+02
3.104292971619870514e+03 5.750239741368583282e+02 9.684843399730074225e+02
3.104313405219931155e+03 5.750209962247283784e+02 9.684839839896129661e+02
3.104333838719874620e+03 5.750174118870069151e+02 9.684826246076229381e+02
3.104354272420052439e+03 5.750139729620420894e+02 9.684840182167583862e+02
3.104374706020113081e+03 5.750115110358567563e+02 9.684846572572200785e+02
3.104395139520056546e+03 5.750112106941614911e+02 9.684876297645988643e+02
3.104415573219768703e+03 5.750051009855825441e+02 9.684868519577117922e+02
3.104436006819829345e+03 5.749997495857751346e+02 9.684867724551055517e+02
3.104456440419889987e+03 5.749994040778409499e+02 9.684872007220976684e+02
3.104476874019950628e+03 5.749933551515952104e+02 9.684860204610855590e+02
3.104497307620011270e+03 5.749919444041998986e+02 9.684862901130427417e+02
3.104517741320189089e+03 5.749870945676665315e+02 9.684859760840907938e+02
3.104538174820132554e+03 5.750453405470336747e+02 9.684837202401961349e+02
3.104558608420193195e+03 5.750508888959068372e+02 9.684838290996298156e+02
3.104579042119905353e+03 5.750470093373645568e+02 9.684833882381313970e+02
3.104599475619848818e+03 5.750460465023893448e+02 9.684840502964223106e+02
3.104619909219909459e+03 5.750409373222624936e+02 9.684834869368240788e+02
3.104640342920087278e+03 5.750379373844580186e+02 9.684833680532705102e+02
3.104660776520147920e+03 5.750333487755724491e+02 9.684840337936173000e+02
3.104681210020091385e+03 5.750326486429047463e+02 9.684855562118508487e+02
3.104701643719803542e+03 5.750283072426389026e+02 9.684848505954116717e+02
3.104722077319864184e+03 5.750248145912486279e+02 9.684849727122549439e+02
3.104742510819807649e+03 5.750225094485493855e+02 9.684846637896163202e+02
3.104762944519985467e+03 5.750221807047812490e+02 9.684863638910318286e+02
3.104783378120046109e+03 5.750168117238229115e+02 9.684859911079277026e+02
3.104803811619989574e+03 5.750143433787737877e+02 9.684865757954225955e+02
3.104824245320167392e+03 5.750116665166232224e+02 9.684862070963528140e+02
3.104844678920228034e+03 5.750088516107158512e+02 9.684862376117196163e+02
3.104865112420171499e+03 5.750055299991619222e+02 9.684871097594559615e+02
3.104885546119883657e+03 5.750022876232494582e+02 9.684861156305677241e+02
3.104905979719944298e+03 5.750009356089360608e+02 9.684874817104856675e+02
3.104926413219887763e+03 5.749988943454522996e+02 9.684880354863144021e+02
3.104946846920065582e+03 5.749942135231742668e+02 9.684872862043984014e+02
3.104967280420009047e+03 5.749918574697942404e+02 9.684868071897420805e+02
3.104987714120186865e+03 5.749886426758014295e+02 9.684874626302954539e+02
3.105008147719781846e+03 5.749853345240553608e+02 9.684871385733086981e+02
3.105028581319842488e+03 5.750604810129854059e+02 9.684847157726678688e+02
3.105049014919903129e+03 5.750657289495055693e+02 9.684830508819205761e+02
3.105069448519963771e+03 5.750631969103988013e+02 9.684835220152269812e+02
3.105089882120024413e+03 5.750602622300319808e+02 9.684850219553886745e+02
3.105110315720085055e+03 5.750570473155021318e+02 9.684845089228030020e+02
3.105130749320145696e+03 5.750515245948510028e+02 9.684828471864169614e+02
3.105151182920206338e+03 5.750496794204537991e+02 9.684843397717249900e+02
3.105171616619918495e+03 5.750441240558596974e+02 9.684842501095479292e+02
3.105192050119861960e+03 5.750395004051532624e+02 9.684834016406192632e+02
3.105212483719922602e+03 5.750352376010706621e+02 9.684840787944466456e+02
3.105232917420100421e+03 5.750336654540233212e+02 9.684840826193097882e+02
3.105253350920043886e+03 5.750298379770651991e+02 9.684855797553318553e+02
3.105273784520104527e+03 5.750272985634061342e+02 9.684849651569070375e+02
3.105294218219816685e+03 5.750232338850471479e+02 9.684852922201579304e+02
3.105314651720225811e+03 5.750199004736908819e+02 9.684857184103561849e+02
3.105335085319820791e+03 5.750177054214411783e+02 9.684872767127013731e+02
3.105355519019998610e+03 5.750132285445009757e+02 9.684870803434258733e+02
3.105375952519942075e+03 5.750103934171831952e+02 9.684868532851819509e+02
3.105396386120002717e+03 5.750052412028567232e+02 9.684874656319964288e+02
3.105416819820180535e+03 5.750025101591986640e+02 9.684876789027347286e+02
3.105437253320124000e+03 5.749982409108938555e+02 9.684869198886293589e+02
3.105457687019836158e+03 5.749951483091906539e+02 9.684871298318976187e+02
3.105478120619896799e+03 5.749895513324925105e+02 9.684860412557085283e+02
3.105498554219957441e+03 5.749867517270096187e+02 9.684875945680595350e+02
3.105518987820018083e+03 5.750305837210688651e+02 9.684859633467501681e+02
3.105539421420078725e+03 5.750704541883211505e+02 9.684879027158166309e+02
3.105559855020139366e+03 5.751399061148874807e+02 9.685355545590629163e+02
3.105580288620200008e+03 5.751533867552204811e+02 9.685481586601864592e+02
3.105600722219794989e+03 5.751159937993344329e+02 9.685283373316824509e+02
3.105621155819855630e+03 5.750418502065541588e+02 9.684852702058263958e+02
3.105641589419916272e+03 5.750367258597648288e+02 9.684848845640035506e+02
3.105662023019976914e+03 5.750325392379365894e+02 9.684850268608693113e+02
3.105682456519920379e+03 5.750317100098428682e+02 9.684874333926462668e+02
3.105702890220098197e+03 5.750248395012415585e+02 9.684859293434284382e+02
3.105723323820158839e+03 5.750190344218448217e+02 9.684872606507311730e+02
3.105743757320102304e+03 5.750152734137457173e+02 9.684875722984296544e+02
3.105764191019814461e+03 5.750088524462956912e+02 9.684857783197811614e+02
3.105784624619875103e+03 5.750059665662457746e+02 9.684863133547939924e+02
3.105805058119818568e+03 5.749994023632879134e+02 9.684848613470851433e+02
3.105825491819996387e+03 5.749942473900173354e+02 9.684856116478015338e+02
3.105845925420057029e+03 5.749936418529772482e+02 9.684877026545551644e+02
3.105866359020117670e+03 5.749857914000427854e+02 9.684857344995185713e+02
3.105886792620178312e+03 5.749841272655950206e+02 9.684875109360333454e+02
3.105907226219773293e+03 5.749820221611561237e+02 9.684876242832280013e+02
3.105927659919951111e+03 5.749775091605644093e+02 9.684891623955714977e+02
3.105948093419894576e+03 5.749742269931723513e+02 9.684895500163121369e+02
3.105968527019955218e+03 5.749715533455977265e+02 9.684900683747652010e+02
3.105988960720133036e+03 5.749656384877320079e+02 9.684889442098564132e+02
3.106009394320193678e+03 5.764440520379960162e+02 9.701390717532344752e+02
3.106029827820137143e+03 5.750640127587491861e+02 9.684840184123897870e+02
3.106050261519849300e+03 5.750577078401003064e+02 9.684830694910913280e+02
3.106070695119909942e+03 5.750563194313288022e+02 9.684834202612553327e+02
3.106091128619853407e+03 5.750549804159436462e+02 9.684835463048094653e+02
3.106111562320031226e+03 5.750492354311060126e+02 9.684828578856551076e+02
3.106131995920091867e+03 5.750477099378285857e+02 9.684838830007682873e+02
3.106152429420035332e+03 5.750439387994352956e+02 9.684830514865275291e+02
3.106172863120213151e+03 5.750363227571904190e+02 9.684805999567890922e+02
3.106193296719808131e+03 5.750382534728698829e+02 9.684849417374897484e+02
3.106213730220217258e+03 5.750337064633728232e+02 9.684848719739159151e+02
3.106234163919929415e+03 5.750317669423213829e+02 9.684845845877968031e+02
3.106254597519990057e+03 5.750308055776749825e+02 9.684837898971998129e+02
3.106275031019933522e+03 5.750289590913434949e+02 9.684862635447846060e+02
3.106295464720111340e+03 5.750278959148407694e+02 9.684867187116414016e+02
3.106315898320171982e+03 5.750265218751511611e+02 9.684891013507071875e+02
3.106336331919766963e+03 5.750225084645394418e+02 9.684880210057602881e+02
3.106356765519827604e+03 5.750192423600703933e+02 9.684876923158003592e+02
3.106377199119888246e+03 5.750170273723593937e+02 9.684890259712411762e+02
3.106397632719948888e+03 5.750136163361532908e+02 9.684881765101908968e+02
3.106418066320009530e+03 5.750103720315086093e+02 9.684879283327658186e+02
3.106438499920070171e+03 5.750070724509882893e+02 9.684878817032829375e+02
3.106458933520130813e+03 5.750046121118986093e+02 9.684878674422863014e+02
3.106479367120191455e+03 5.750015884313880861e+02 9.684887673839532454e+02
3.106499800719786435e+03 5.750579584918032197e+02 9.684855943169008015e+02
3.106520234419964254e+03 5.750606890696465143e+02 9.684849443939915545e+02
3.106540667919907719e+03 5.750587218756443235e+02 9.684844628970298572e+02
3.106561101519968361e+03 5.750550741608118415e+02 9.684845071670425796e+02
3.106581535220146179e+03 5.750533143384254799e+02 9.684858100949841173e+02
3.106601968720089644e+03 5.750514283620535707e+02 9.684869928146041502e+02
3.106622402320150286e+03 5.750462714143563971e+02 9.684848841316730841e+02
3.106642836019862443e+03 5.750432036599241883e+02 9.684852436432838658e+02
3.106663269519805908e+03 5.750404262525017884e+02 9.684852213751867112e+02
3.106683703119866550e+03 5.750362928731299235e+02 9.684849624753458102e+02
3.106704136820044369e+03 5.750371722301109685e+02 9.684870993144950262e+02
3.106724570319987833e+03 5.750314054453001518e+02 9.684861419298459850e+02
3.106745003920048475e+03 5.750262803444375095e+02 9.684867014662694373e+02
3.106765437620226294e+03 5.750246072038897864e+02 9.684874033524607739e+02
3.106785871120169759e+03 5.750190043843738295e+02 9.684864821929440950e+02
3.106806304720230401e+03 5.750162480775156837e+02 9.684884337019103668e+02
3.106826738419942558e+03 5.750160171391393078e+02 9.684886562239015575e+02
